method,playability_score,novelty_score,run_id,event_type
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,72,1.5380541479153824,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,canvas_selection
glv_bo_hybrid,74,1.880262157677803,970a42de-4bd2-475a-b68c-880efea92d8c,confirm_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.8613102871842755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
